Kco2  (mm/ano^0,5);Tempo (anos);Xc (mm)
3,2;29;17,23252738
3,2;30;17,52712184
3,2;31;17,81684596
3,2;32;18,1019336
3,2;33;18,38260047
3,2;34;18,65904606
3,2;35;18,93145531
3,2;36;19,2
3,2;37;19,4648401
3,2;38;19,72612481
3,2;39;19,98399359
3,2;40;20,23857703
3,2;41;20,48999756
3,2;42;20,73837023
3,2;43;20,98380328
3,2;44;21,22639866
3,2;45;21,46625258
3,2;46;21,70345595
3,2;47;21,93809472
3,2;48;22,17025034
3,2;49;22,4
3,2;50;22,627417
3,2;51;22,85257097
3,2;52;23,07552816
3,2;53;23,29635165
3,2;54;23,51510153
3,2;55;23,73183516
3,2;56;23,94660728
3,2;57;24,15947019
3,2;58;24,37047394
3,2;59;24,57966639
3,2;60;24,78709342
3,2;61;24,99279896
3,2;62;25,1968252
3,2;63;25,39921259
3,2;64;25,6
3,2;65;25,79922479
3,2;66;25,99692289
3,2;67;26,19312887
3,2;68;26,387876
3,2;69;26,58119636
3,2;70;26,77312085
3,2;71;26,96367927
3,2;72;27,1529004
3,2;73;27,34081199
3,2;74;27,52744085
3,2;75;27,71281292
3,2;76;27,89695324
3,2;77;28,07988604
3,2;78;28,26163477
3,2;79;28,44222214
3,2;80;28,62167011
3,2;81;28,8
3,2;82;28,97723244
3,2;83;29,15338745
3,2;84;29,32848445
3,2;85;29,50254226
3,2;86;29,67557919
3,2;87;29,84761297
3,2;88;30,01866086
3,2;89;30,18873962
3,2;90;30,35786554
3,2;91;30,52605445
3,2;92;30,69332175
3,2;93;30,85968244
3,2;94;31,02515109
3,2;95;31,1897419
3,2;96;31,35346871
3,2;97;31,51634497
3,2;98;31,6783838
3,2;99;31,83959799
3,2;100;32
3,2;101;32,15960199
3,2;102;32,3184158
3,2;103;32,47645301
3,2;104;32,63372489
3,2;105;32,79024245
3,2;106;32,94601645
3,2;107;33,10105738
3,2;108;33,25537551
3,2;109;33,40898083
3,2;110;33,56188314
3,2;111;33,71409201
3,2;112;33,86561678
3,2;113;34,0164666
3,2;114;34,16665041
3,2;115;34,31617694
3,2;116;34,46505477
3,2;117;34,61329224
3,2;118;34,76089757
3,2;119;34,90787877
3,2;120;35,05424368
3,2;121;35,2
3,2;122;35,34515525
3,2;123;35,48971682
3,2;124;35,63369192
3,2;125;35,77708764
3,2;126;35,91991091
3,2;127;36,06216854
3,2;128;36,2038672
3,2;129;36,34501341
3,2;130;36,4856136
3,2;131;36,62567406
3,2;132;36,76520094
3,2;133;36,9042003
3,2;134;37,04267809
3,2;135;37,18064012
3,2;136;37,31809213
3,2;137;37,45503971
3,2;138;37,5914884
3,2;139;37,72744359
3,2;140;37,86291061
3,2;141;37,99789468
3,2;142;38,13240092
3,2;143;38,26643438
3,2;144;38,4
3,2;145;38,53310265
3,2;146;38,66574712
3,2;147;38,79793809
3,2;148;38,92968019
3,2;149;39,06097797
3,2;150;39,19183588
3,2;151;39,32225833
3,2;152;39,45224962
3,2;153;39,58181401
3,2;154;39,71095567
3,2;155;39,83967871
3,2;156;39,96798719
3,2;157;40,09588508
3,2;158;40,22337629
3,2;159;40,35046468
3,2;160;40,47715405
3,2;161;40,60344813
3,2;162;40,7293506
3,2;163;40,85486507
3,2;164;40,97999512
3,2;165;41,10474425
3,2;166;41,22911593
3,2;167;41,35311355
3,2;168;41,47674047
3,2;169;41,6
3,2;170;41,72289539
3,2;171;41,84542986
3,2;172;41,96760656
3,2;173;42,0894286
3,2;174;42,21089907
3,2;175;42,33202098
3,2;176;42,45279732
3,2;177;42,57323103
3,2;178;42,69332501
3,2;179;42,81308211
3,2;180;42,93250517
3,2;181;43,05159695
3,2;182;43,1703602
3,2;183;43,28879763
3,2;184;43,40691189
3,2;185;43,52470563
3,2;186;43,64218143
3,2;187;43,75934186
3,2;188;43,87618944
3,2;189;43,99272667
3,2;190;44,10895601
3,2;191;44,22487988
3,2;192;44,34050067
3,2;193;44,45582077
3,2;194;44,57084249
3,2;195;44,68556814
3,2;196;44,8
3,2;197;44,91414031
3,2;198;45,02799129
3,2;199;45,14155513
3,2;200;45,254834
3,2;201;45,36783001
3,2;202;45,48054529
3,2;203;45,59298192
3,2;204;45,70514194
3,2;205;45,8170274
3,2;206;45,9286403
3,2;207;46,03998262
3,2;208;46,15105633
3,2;209;46,26186334
3,2;210;46,37240559
3,2;211;46,48268495
3,2;212;46,59270329
3,2;213;46,70246246
3,2;214;46,81196428
3,2;215;46,92121056
3,2;216;47,03020306
3,2;217;47,13894356
3,2;218;47,24743379
3,2;219;47,35567548
3,2;220;47,46367032
3,2;221;47,57141999
3,2;222;47,67892616
3,2;223;47,78619047
3,2;224;47,89321455
3,2;225;48
3,2;226;48,10654841
3,2;227;48,21286135
3,2;228;48,31894039
3,2;229;48,42478704
3,2;230;48,53040284
3,2;231;48,63578929
3,2;232;48,74094788
3,2;233;48,84588007
3,2;234;48,95058733
3,2;235;49,05507109
3,2;236;49,15933279
3,2;237;49,26337382
3,2;238;49,36719559
3,2;239;49,47079947
3,2;240;49,57418683
3,2;241;49,67735903
3,2;242;49,7803174
3,2;243;49,88306326
3,2;244;49,98559793
3,2;245;50,0879227
3,2;246;50,19003885
3,2;247;50,29194767
3,2;248;50,39365039
3,2;249;50,49514828
3,2;250;50,59644256
3,2;251;50,69753446
3,2;252;50,79842517
3,2;253;50,89911591
3,2;254;50,99960784
3,2;255;51,09990215
3,2;256;51,2
3,2;257;51,29990253
3,2;258;51,39961089
3,2;259;51,49912621
3,2;260;51,59844959
3,2;261;51,69758215
3,2;262;51,79652498
3,2;263;51,89527917
3,2;264;51,99384579
3,2;265;52,09222591
3,2;266;52,19042058
3,2;267;52,28843084
3,2;268;52,38625774
3,2;269;52,48390229
3,2;270;52,58136552
3,2;271;52,67864843
3,2;272;52,77575201
3,2;273;52,87267725
3,2;274;52,96942514
3,2;275;53,06599665
3,2;276;53,16239272
3,2;277;53,25861433
3,2;278;53,3546624
3,2;279;53,45053788
3,2;280;53,5462417
3,2;281;53,64177477
3,2;282;53,737138
3,2;283;53,83233229
3,2;284;53,92735855
3,2;285;54,02221765
3,2;286;54,11691048
3,2;287;54,21143791
3,2;288;54,3058008
3,2;289;54,4
3,2;290;54,49403637
3,2;291;54,58791075
3,2;292;54,68162397
3,2;293;54,77517686
3,2;294;54,86857024
3,2;295;54,96180492
3,2;296;55,05488171
3,2;297;55,14780141
3,2;298;55,24056481
3,2;299;55,33317269
3,2;300;55,42562584
3,3;1;3,3
3,3;2;4,666904756
3,3;3;5,715767665
3,3;4;6,6
3,3;5;7,379024326
3,3;6;8,083316151
3,3;7;8,730979327
3,3;8;9,333809512
3,3;9;9,9
3,3;10;10,43551628
3,3;11;10,94486181
3,3;12;11,43153533
3,3;13;11,89831921
3,3;14;12,34746938
3,3;15;12,78084504
3,3;16;13,2
3,3;17;13,60624856
3,3;18;14,00071427
3,3;19;14,38436651
3,3;20;14,75804865
3,3;21;15,12249979
3,3;22;15,47837201
3,3;23;15,82624403
3,3;24;16,1666323
3,3;25;16,5
3,3;26;16,82676439
3,3;27;17,14730299
3,3;28;17,46195865
3,3;29;17,77104386
3,3;30;18,0748444
3,3;31;18,3736224
3,3;32;18,66761902
3,3;33;18,95705673
3,3;34;19,24214125
3,3;35;19,52306328
3,3;36;19,8
3,3;37;20,07311635
3,3;38;20,34256621
3,3;39;20,60849339
3,3;40;20,87103256
3,3;41;21,13030998
3,3;42;21,3864443
3,3;43;21,63954713
3,3;44;21,88972362
3,3;45;22,13707298
3,3;46;22,38168894
3,3;47;22,62366018
3,3;48;22,86307066
3,3;49;23,1
3,3;50;23,33452378
3,3;51;23,56671381
3,3;52;23,79663842
3,3;53;24,02436263
3,3;54;24,24994845
3,3;55;24,47345501
3,3;56;24,69493875
3,3;57;24,91445364
3,3;58;25,13205125
3,3;59;25,34778097
3,3;60;25,56169008
3,3;61;25,77382393
3,3;62;25,98422598
3,3;63;26,19293798
3,3;64;26,4
3,3;65;26,60545057
3,3;66;26,80932674
3,3;67;27,01166415
3,3;68;27,21249713
3,3;69;27,41185875
3,3;70;27,60978088
3,3;71;27,80629425
3,3;72;28,00142853
3,3;73;28,19521236
3,3;74;28,38767338
3,3;75;28,57883832
3,3;76;28,76873303
3,3;77;28,95738248
3,3;78;29,14481086
3,3;79;29,33104158
3,3;80;29,5160973
3,3;81;29,7
3,3;82;29,88277096
3,3;83;30,06443081
3,3;84;30,24499959
3,3;85;30,42449671
3,3;86;30,60294104
3,3;87;30,78035088
3,3;88;30,95674401
3,3;89;31,13213774
3,3;90;31,30654884
3,3;91;31,47999365
3,3;92;31,65248805
3,3;93;31,82404751
3,3;94;31,99468706
3,3;95;32,16442134
3,3;96;32,3332646
3,3;97;32,50123075
3,3;98;32,66833329
3,3;99;32,83458542
3,3;100;33
3,3;101;33,16458955
3,3;102;33,3283663
3,3;103;33,49134216
3,3;104;33,65352879
3,3;105;33,81493753
3,3;106;33,97557947
3,3;107;34,13546543
3,3;108;34,29460599
3,3;109;34,45301148
3,3;110;34,61069199
3,3;111;34,76765738
3,3;112;34,92391731
3,3;113;35,07948118
3,3;114;35,23435823
3,3;115;35,38855747
3,3;116;35,54208773
3,3;117;35,69495763
3,3;118;35,84717562
3,3;119;35,99874998
3,3;120;36,1496888
3,3;121;36,3
3,3;122;36,44969136
3,3;123;36,59877047
3,3;124;36,74724479
3,3;125;36,89512163
3,3;126;37,04240813
3,3;127;37,18911131
3,3;128;37,33523805
3,3;129;37,48079508
3,3;130;37,62578903
3,3;131;37,77022637
3,3;132;37,91411347
3,3;133;38,05745656
3,3;134;38,20026178
3,3;135;38,34253513
3,3;136;38,48428251
3,3;137;38,62550971
3,3;138;38,76622241
3,3;139;38,9064262
3,3;140;39,04612657
3,3;141;39,18532889
3,3;142;39,32403845
3,3;143;39,46226045
3,3;144;39,6
3,3;145;39,73726211
3,3;146;39,87405171
3,3;147;40,01037365
3,3;148;40,1462327
3,3;149;40,28163353
3,3;150;40,41658076
3,3;151;40,5510789
3,3;152;40,68513242
3,3;153;40,81874569
3,3;154;40,95192303
3,3;155;41,08466867
3,3;156;41,21698679
3,3;157;41,34888148
3,3;158;41,4803568
3,3;159;41,6114167
3,3;160;41,74206511
3,3;161;41,87230588
3,3;162;42,0021428
3,3;163;42,1315796
3,3;164;42,26061997
3,3;165;42,38926751
3,3;166;42,5175258
3,3;167;42,64539834
3,3;168;42,77288861
3,3;169;42,9
3,3;170;43,02673587
3,3;171;43,15309954
3,3;172;43,27909426
3,3;173;43,40472325
3,3;174;43,52998966
3,3;175;43,65489663
3,3;176;43,77944723
3,3;177;43,9036445
3,3;178;44,02749141
3,3;179;44,15099093
3,3;180;44,27414595
3,3;181;44,39695936
3,3;182;44,51943396
3,3;183;44,64157255
3,3;184;44,76337789
3,3;185;44,88485268
3,3;186;45,0059996
3,3;187;45,12682129
3,3;188;45,24732036
3,3;189;45,36749938
3,3;190;45,48736088
3,3;191;45,60690737
3,3;192;45,72614132
3,3;193;45,84506517
3,3;194;45,96368131
3,3;195;46,08199214
3,3;196;46,2
3,3;197;46,3177072
3,3;198;46,43511602
3,3;199;46,55222873
3,3;200;46,66904756
3,3;201;46,7855747
3,3;202;46,90181233
3,3;203;47,0177626
3,3;204;47,13342763
3,3;205;47,24880951
3,3;206;47,36391031
3,3;207;47,47873208
3,3;208;47,59327684
3,3;209;47,70754657
3,3;210;47,82154326
3,3;211;47,93526885
3,3;212;48,04872527
3,3;213;48,16191441
3,3;214;48,27483817
3,3;215;48,38749839
3,3;216;48,49989691
3,3;217;48,61203555
3,3;218;48,7239161
3,3;219;48,83554034
3,3;220;48,94691001
3,3;221;49,05802687
3,3;222;49,1688926
3,3;223;49,27950893
3,3;224;49,38987751
3,3;225;49,5
3,3;226;49,60987805
3,3;227;49,71951327
3,3;228;49,82890727
3,3;229;49,93806164
3,3;230;50,04697793
3,3;231;50,15565771
3,3;232;50,2641025
3,3;233;50,37231382
3,3;234;50,48029318
3,3;235;50,58804207
3,3;236;50,69556194
3,3;237;50,80285425
3,3;238;50,90992045
3,3;239;51,01676195
3,3;240;51,12338017
3,3;241;51,2297765
3,3;242;51,33595231
3,3;243;51,44190898
3,3;244;51,54764786
3,3;245;51,65317028
3,3;246;51,75847757
3,3;247;51,86357103
3,3;248;51,96845197
3,3;249;52,07312167
3,3;250;52,17758139
3,3;251;52,28183241
3,3;252;52,38587596
3,3;253;52,48971328
3,3;254;52,59334559
3,3;255;52,69677409
3,3;256;52,8
3,3;257;52,90302449
3,3;258;53,00584873
3,3;259;53,1084739
3,3;260;53,21090114
3,3;261;53,31313159
3,3;262;53,41516639
3,3;263;53,51700664
3,3;264;53,61865347
3,3;265;53,72010797
3,3;266;53,82137122
3,3;267;53,92244431
3,3;268;54,02332829
3,3;269;54,12402424
3,3;270;54,22453319
3,3;271;54,32485619
3,3;272;54,42499426
3,3;273;54,52494842
3,3;274;54,62471968
3,3;275;54,72430904
3,3;276;54,8237175
3,3;277;54,92294602
3,3;278;55,0219956
3,3;279;55,12086719
3,3;280;55,21956175
3,3;281;55,31808023
3,3;282;55,41642356
3,3;283;55,51459268
3,3;284;55,6125885
3,3;285;55,71041195
3,3;286;55,80806393
3,3;287;55,90554534
3,3;288;56,00285707
3,3;289;56,1
3,3;290;56,19697501
3,3;291;56,29378296
3,3;292;56,39042472
3,3;293;56,48690114
3,3;294;56,58321306
3,3;295;56,67936132
3,3;296;56,77534676
3,3;297;56,8711702
3,3;298;56,96683246
3,3;299;57,06233434
3,3;300;57,15767665
3,4;1;3,4
3,4;2;4,808326112
3,4;3;5,888972746
3,4;4;6,8
3,4;5;7,602631123
3,4;6;8,328265125
3,4;7;8,995554458
3,4;8;9,616652224
3,4;9;10,2
3,4;10;10,75174404
3,4;11;11,27652429
3,4;12;11,77794549
3,4;13;12,25887434
3,4;14;12,72163512
3,4;15;13,16814338
3,4;16;13,6
3,4;17;14,01855913
3,4;18;14,42497834
3,4;19;14,82025641
3,4;20;15,20526225
3,4;21;15,58075736
3,4;22;15,94741358
3,4;23;16,30582718
3,4;24;16,65653025
3,4;25;17
3,4;26;17,33666635
3,4;27;17,66691824
3,4;28;17,99110892
3,4;29;18,30956034
3,4;30;18,62256696
3,4;31;18,93039883
3,4;32;19,23330445
3,4;33;19,531513
3,4;34;19,82523644
3,4;35;20,11467126
3,4;36;20,4
3,4;37;20,6813926
3,4;38;20,95900761
3,4;39;21,23299319
3,4;40;21,50348809
3,4;41;21,77062241
3,4;42;22,03451837
3,4;43;22,29529098
3,4;44;22,55304857
3,4;45;22,80789337
3,4;46;23,05992194
3,4;47;23,30922564
3,4;48;23,55589098
3,4;49;23,8
3,4;50;24,04163056
3,4;51;24,28085666
3,4;52;24,51774867
3,4;53;24,75237362
3,4;54;24,98479538
3,4;55;25,21507486
3,4;56;25,44327023
3,4;57;25,66943708
3,4;58;25,89362856
3,4;59;26,11589554
3,4;60;26,33628675
3,4;61;26,5548489
3,4;62;26,77162677
3,4;63;26,98666337
3,4;64;27,2
3,4;65;27,41167634
3,4;66;27,62173058
3,4;67;27,83019942
3,4;68;28,03711825
3,4;69;28,24252113
3,4;70;28,4464409
3,4;71;28,64890923
3,4;72;28,84995667
3,4;73;29,04961273
3,4;74;29,24790591
3,4;75;29,44486373
3,4;76;29,64051282
3,4;77;29,83487892
3,4;78;30,02798695
3,4;79;30,21986102
3,4;80;30,41052449
3,4;81;30,6
3,4;82;30,78830947
3,4;83;30,97547417
3,4;84;31,16151473
3,4;85;31,34645115
3,4;86;31,53030288
3,4;87;31,71308878
3,4;88;31,89482717
3,4;89;32,07553585
3,4;90;32,25523213
3,4;91;32,43393285
3,4;92;32,61165436
3,4;93;32,78841259
3,4;94;32,96422303
3,4;95;33,13910077
3,4;96;33,3130605
3,4;97;33,48611653
3,4;98;33,65828278
3,4;99;33,82957286
3,4;100;34
3,4;101;34,16957711
3,4;102;34,33831679
3,4;103;34,50623132
3,4;104;34,67333269
3,4;105;34,8396326
3,4;106;35,00514248
3,4;107;35,16987347
3,4;108;35,33383647
3,4;109;35,49704213
3,4;110;35,65950084
3,4;111;35,82122276
3,4;112;35,98221783
3,4;113;36,14249576
3,4;114;36,30206606
3,4;115;36,460938
3,4;116;36,61912069
3,4;117;36,77662301
3,4;118;36,93345367
3,4;119;37,08962119
3,4;120;37,24513391
3,4;121;37,4
3,4;122;37,55422746
3,4;123;37,70782412
3,4;124;37,86079767
3,4;125;38,01315562
3,4;126;38,16490535
3,4;127;38,31605408
3,4;128;38,4666089
3,4;129;38,61657675
3,4;130;38,76596445
3,4;131;38,91477868
3,4;132;39,063026
3,4;133;39,21071282
3,4;134;39,35784547
3,4;135;39,50443013
3,4;136;39,65047288
3,4;137;39,7959797
3,4;138;39,94095642
3,4;139;40,08540882
3,4;140;40,22934253
3,4;141;40,3727631
3,4;142;40,51567598
3,4;143;40,65808653
3,4;144;40,8
3,4;145;40,94142157
3,4;146;41,08235631
3,4;147;41,22280922
3,4;148;41,36278521
3,4;149;41,50228909
3,4;150;41,64132563
3,4;151;41,77989947
3,4;152;41,91801522
3,4;153;42,05567738
3,4;154;42,1928904
3,4;155;42,32965863
3,4;156;42,46598639
3,4;157;42,60187789
3,4;158;42,73733731
3,4;159;42,87236872
3,4;160;43,00697618
3,4;161;43,14116364
3,4;162;43,27493501
3,4;163;43,40829414
3,4;164;43,54124481
3,4;165;43,67379077
3,4;166;43,80593567
3,4;167;43,93768314
3,4;168;44,06903675
3,4;169;44,2
3,4;170;44,33057636
3,4;171;44,46076922
3,4;172;44,59058197
3,4;173;44,72001789
3,4;174;44,84908026
3,4;175;44,97777229
3,4;176;45,10609715
3,4;177;45,23405797
3,4;178;45,36165782
3,4;179;45,48889974
3,4;180;45,61578674
3,4;181;45,74232176
3,4;182;45,86850771
3,4;183;45,99434748
3,4;184;46,11984389
3,4;185;46,24499973
3,4;186;46,36981777
3,4;187;46,49430073
3,4;188;46,61845128
3,4;189;46,74227209
3,4;190;46,86576576
3,4;191;46,98893487
3,4;192;47,11178197
3,4;193;47,23430956
3,4;194;47,35652014
3,4;195;47,47841615
3,4;196;47,6
3,4;197;47,72127408
3,4;198;47,84224075
3,4;199;47,96290233
3,4;200;48,08326112
3,4;201;48,20331939
3,4;202;48,32307937
3,4;203;48,44254329
3,4;204;48,56171331
3,4;205;48,68059162
3,4;206;48,79918032
3,4;207;48,91748154
3,4;208;49,03549735
3,4;209;49,1532298
3,4;210;49,27068094
3,4;211;49,38785276
3,4;212;49,50474725
3,4;213;49,62136637
3,4;214;49,73771205
3,4;215;49,85378622
3,4;216;49,96959075
3,4;217;50,08512753
3,4;218;50,2003984
3,4;219;50,3154052
3,4;220;50,43014971
3,4;221;50,54463374
3,4;222;50,65885905
3,4;223;50,77282738
3,4;224;50,88654046
3,4;225;51
3,4;226;51,11320769
3,4;227;51,22616519
3,4;228;51,33887416
3,4;229;51,45133623
3,4;230;51,56355302
3,4;231;51,67552612
3,4;232;51,78725712
3,4;233;51,89874758
3,4;234;52,00999904
3,4;235;52,12101304
3,4;236;52,23179109
3,4;237;52,34233468
3,4;238;52,45264531
3,4;239;52,56272443
3,4;240;52,67257351
3,4;241;52,78219397
3,4;242;52,89158723
3,4;243;53,00075471
3,4;244;53,1096978
3,4;245;53,21841786
3,4;246;53,32691628
3,4;247;53,43519439
3,4;248;53,54325354
3,4;249;53,65109505
3,4;250;53,75872022
3,4;251;53,86613036
3,4;252;53,97332675
3,4;253;54,08031065
3,4;254;54,18708333
3,4;255;54,29364604
3,4;256;54,4
3,4;257;54,50614644
3,4;258;54,61208657
3,4;259;54,71782159
3,4;260;54,82335269
3,4;261;54,92868103
3,4;262;55,03380779
3,4;263;55,13873412
3,4;264;55,24346115
3,4;265;55,34799003
3,4;266;55,45232186
3,4;267;55,55645777
3,4;268;55,66039885
3,4;269;55,76414619
3,4;270;55,86770087
3,4;271;55,97106395
3,4;272;56,07423651
3,4;273;56,17721958
3,4;274;56,28001421
3,4;275;56,38262144
3,4;276;56,48504227
3,4;277;56,58727772
3,4;278;56,6893288
3,4;279;56,7911965
3,4;280;56,8928818
3,4;281;56,99438569
3,4;282;57,09570912
3,4;283;57,19685306
3,4;284;57,29781846
3,4;285;57,39860625
3,4;286;57,49921739
3,4;287;57,59965278
3,4;288;57,69991334
3,4;289;57,8
3,4;290;57,89991364
3,4;291;57,99965517
3,4;292;58,09922547
3,4;293;58,19862541
3,4;294;58,29785588
3,4;295;58,39691773
3,4;296;58,49581182
3,4;297;58,59453899
3,4;298;58,69310011
3,4;299;58,79149598
3,4;300;58,88972746
3,5;1;3,5
3,5;2;4,949747468
3,5;3;6,062177826
3,5;4;7
3,5;5;7,826237921
3,5;6;8,5732141
3,5;7;9,260129589
3,5;8;9,899494937
3,5;9;10,5
3,5;10;11,06797181
3,5;11;11,60818677
3,5;12;12,12435565
3,5;13;12,61942946
3,5;14;13,09580085
3,5;15;13,55544171
3,5;16;14
3,5;17;14,43086969
3,5;18;14,8492424
3,5;19;15,2561463
3,5;20;15,65247584
3,5;21;16,03901493
3,5;22;16,41645516
3,5;23;16,78541033
3,5;24;17,1464282
3,5;25;17,5
3,5;26;17,8465683
3,5;27;18,18653348
3,5;28;18,52025918
3,5;29;18,84807682
3,5;30;19,17028951
3,5;31;19,48717527
3,5;32;19,79898987
3,5;33;20,10596926
3,5;34;20,40833163
3,5;35;20,70627924
3,5;36;21
3,5;37;21,28966886
3,5;38;21,57544901
3,5;39;21,85749299
3,5;40;22,13594362
3,5;41;22,41093483
3,5;42;22,68259244
3,5;43;22,95103484
3,5;44;23,21637353
3,5;45;23,47871376
3,5;46;23,73815494
3,5;47;23,9947911
3,5;48;24,24871131
3,5;49;24,5
3,5;50;24,74873734
3,5;51;24,9949995
3,5;52;25,23885893
3,5;53;25,48038461
3,5;54;25,7196423
3,5;55;25,9566947
3,5;56;26,19160171
3,5;57;26,42442052
3,5;58;26,65520587
3,5;59;26,88401012
3,5;60;27,11088342
3,5;61;27,33587387
3,5;62;27,55902756
3,5;63;27,78038877
3,5;64;28
3,5;65;28,21790212
3,5;66;28,43413442
3,5;67;28,6487347
3,5;68;28,86173938
3,5;69;29,07318352
3,5;70;29,28310093
3,5;71;29,49152421
3,5;72;29,69848481
3,5;73;29,90401311
3,5;74;30,10813843
3,5;75;30,31088913
3,5;76;30,5122926
3,5;77;30,71237536
3,5;78;30,91116303
3,5;79;31,10868046
3,5;80;31,30495168
3,5;81;31,5
3,5;82;31,69384798
3,5;83;31,88651753
3,5;84;32,07802986
3,5;85;32,2684056
3,5;86;32,45766473
3,5;87;32,64582669
3,5;88;32,83291032
3,5;89;33,01893396
3,5;90;33,20391543
3,5;91;33,38787205
3,5;92;33,57082066
3,5;93;33,75277766
3,5;94;33,933759
3,5;95;34,11378021
3,5;96;34,2928564
3,5;97;34,47100231
3,5;98;34,64823228
3,5;99;34,8245603
3,5;100;35
3,5;101;35,17456467
3,5;102;35,34826728
3,5;103;35,52112048
3,5;104;35,6931366
3,5;105;35,86432768
3,5;106;36,03470549
3,5;107;36,20428151
3,5;108;36,37306696
3,5;109;36,54107278
3,5;110;36,70830969
3,5;111;36,87478813
3,5;112;37,04051835
3,5;113;37,20551034
3,5;114;37,36977388
3,5;115;37,53331853
3,5;116;37,69615365
3,5;117;37,85828839
3,5;118;38,01973172
3,5;119;38,1804924
3,5;120;38,34057903
3,5;121;38,5
3,5;122;38,65876356
3,5;123;38,81687777
3,5;124;38,97435054
3,5;125;39,13118961
3,5;126;39,28740256
3,5;127;39,44299684
3,5;128;39,59797975
3,5;129;39,75235842
3,5;130;39,90613988
3,5;131;40,059331
3,5;132;40,21193853
3,5;133;40,36396908
3,5;134;40,51542916
3,5;135;40,66632514
3,5;136;40,81666326
3,5;137;40,96644969
3,5;138;41,11569044
3,5;139;41,26439143
3,5;140;41,41255848
3,5;141;41,5601973
3,5;142;41,70731351
3,5;143;41,8539126
3,5;144;42
3,5;145;42,14558103
3,5;146;42,29066091
3,5;147;42,43524479
3,5;148;42,57933771
3,5;149;42,72294466
3,5;150;42,8660705
3,5;151;43,00872005
3,5;152;43,15089802
3,5;153;43,29260907
3,5;154;43,43385776
3,5;155;43,57464859
3,5;156;43,71498599
3,5;157;43,8548743
3,5;158;43,99431781
3,5;159;44,13332075
3,5;160;44,27188724
3,5;161;44,41002139
3,5;162;44,54772721
3,5;163;44,68500867
3,5;164;44,82186966
3,5;165;44,95831403
3,5;166;45,09434554
3,5;167;45,22996794
3,5;168;45,36518489
3,5;169;45,5
3,5;170;45,63441684
3,5;171;45,76843891
3,5;172;45,90206967
3,5;173;46,03531253
3,5;174;46,16817085
3,5;175;46,30064794
3,5;176;46,43274706
3,5;177;46,56447143
3,5;178;46,69582422
3,5;179;46,82680856
3,5;180;46,95742753
3,5;181;47,08768416
3,5;182;47,21758147
3,5;183;47,3471224
3,5;184;47,47630988
3,5;185;47,60514678
3,5;186;47,73363594
3,5;187;47,86178016
3,5;188;47,9895822
3,5;189;48,1170448
3,5;190;48,24417063
3,5;191;48,37096236
3,5;192;48,49742261
3,5;193;48,62355396
3,5;194;48,74935897
3,5;195;48,87484015
3,5;196;49
3,5;197;49,12484097
3,5;198;49,24936548
3,5;199;49,37357593
3,5;200;49,49747468
3,5;201;49,62106408
3,5;202;49,74434641
3,5;203;49,86732397
3,5;204;49,989999
3,5;205;50,11237372
3,5;206;50,23445033
3,5;207;50,35623099
3,5;208;50,47771786
3,5;209;50,59891303
3,5;210;50,71981861
3,5;211;50,84043666
3,5;212;50,96076922
3,5;213;51,08081832
3,5;214;51,20058593
3,5;215;51,32007405
3,5;216;51,4392846
3,5;217;51,55821952
3,5;218;51,67688071
3,5;219;51,79527005
3,5;220;51,91338941
3,5;221;52,03124062
3,5;222;52,14882549
3,5;223;52,26614583
3,5;224;52,38320341
3,5;225;52,5
3,5;226;52,61653732
3,5;227;52,73281711
3,5;228;52,84884105
3,5;229;52,96461083
3,5;230;53,08012811
3,5;231;53,19539454
3,5;232;53,31041174
3,5;233;53,42518133
3,5;234;53,53970489
3,5;235;53,65398401
3,5;236;53,76802024
3,5;237;53,88181511
3,5;238;53,99537017
3,5;239;54,10868692
3,5;240;54,22176685
3,5;241;54,33461144
3,5;242;54,44722215
3,5;243;54,55960044
3,5;244;54,67174773
3,5;245;54,78366545
3,5;246;54,89535499
3,5;247;55,00681776
3,5;248;55,11805512
3,5;249;55,22906843
3,5;250;55,33985905
3,5;251;55,45042831
3,5;252;55,56077753
3,5;253;55,67090802
3,5;254;55,78082108
3,5;255;55,89051798
3,5;256;56
3,5;257;56,1092684
3,5;258;56,21832441
3,5;259;56,32716929
3,5;260;56,43580424
3,5;261;56,54423047
3,5;262;56,6524492
3,5;263;56,76046159
3,5;264;56,86826883
3,5;265;56,97587209
3,5;266;57,08327251
3,5;267;57,19047123
3,5;268;57,2974694
3,5;269;57,40426813
3,5;270;57,51086854
3,5;271;57,61727172
3,5;272;57,72347876
3,5;273;57,82949075
3,5;274;57,93530875
3,5;275;58,04093383
3,5;276;58,14636704
3,5;277;58,25160942
3,5;278;58,356662
3,5;279;58,46152581
3,5;280;58,56620186
3,5;281;58,67069115
3,5;282;58,77499468
3,5;283;58,87911344
3,5;284;58,98304841
3,5;285;59,08680056
3,5;286;59,19037084
3,5;287;59,29376021
3,5;288;59,39696962
3,5;289;59,5
3,5;290;59,60285228
3,5;291;59,70552738
3,5;292;59,80802622
3,5;293;59,91034969
3,5;294;60,0124987
3,5;295;60,11447413
3,5;296;60,21627687
3,5;297;60,31790779
3,5;298;60,41936776
3,5;299;60,52065763
3,5;300;60,62177826
3,6;1;3,6
3,6;2;5,091168825
3,6;3;6,235382907
3,6;4;7,2
3,6;5;8,049844719
3,6;6;8,818163074
