Ano;Tempo de Exposição (s)  (t);"RHreal: Média da umidade relativa da camada carbonatada [%];";"RHref: umidade relativa de referência [%];";Expoente fe [-] ;Expoente ge [-] ;"Ke = Coeficiente ambiental [adimensional];";"bc: expoente da regressão [-]; ";tc: período de cura [d].;"Kc = Coeficiente de condição de cura [adimensional];";Cs = Concentração de CO2 no ar – [%];"W(t) = Coeficiente climático [adimensional];";DCO2 = Coeficiente de difusão no concreto carbonatado;a = Teor de CO2 em 1m³ de concreto;Rc = Resistência  à carbonatação natural do concreto (mm²/anos) /(kg/m³).;Xc (t) Profundidade de carbonatação (mm)
197;6212592000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,196004512;8,913E-08;94,18875;9,46E-10;20,641555
198;6244128000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,195798624;8,913E-08;94,18875;9,46E-10;20,672141
199;6275664000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,195593989;8,913E-08;94,18875;9,46E-10;20,702618
200;6307200000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,195390592;8,913E-08;94,18875;9,46E-10;20,732987
201;6338736000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,195188419;8,913E-08;94,18875;9,46E-10;20,763249
202;6370272000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,194987457;8,913E-08;94,18875;9,46E-10;20,793404
203;6401808000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,194787693;8,913E-08;94,18875;9,46E-10;20,823454
204;6433344000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,194589114;8,913E-08;94,18875;9,46E-10;20,853399
205;6464880000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,194391706;8,913E-08;94,18875;9,46E-10;20,883241
206;6496416000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,194195458;8,913E-08;94,18875;9,46E-10;20,912980
207;6527952000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,194000357;8,913E-08;94,18875;9,46E-10;20,942616
208;6559488000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,193806391;8,913E-08;94,18875;9,46E-10;20,972152
209;6591024000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,193613548;8,913E-08;94,18875;9,46E-10;21,001587
210;6622560000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,193421816;8,913E-08;94,18875;9,46E-10;21,030923
211;6654096000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,193231183;8,913E-08;94,18875;9,46E-10;21,060160
212;6685632000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,193041638;8,913E-08;94,18875;9,46E-10;21,089300
213;6717168000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,19285317;8,913E-08;94,18875;9,46E-10;21,118342
214;6748704000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,192665767;8,913E-08;94,18875;9,46E-10;21,147288
215;6780240000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,192479419;8,913E-08;94,18875;9,46E-10;21,176138
216;6811776000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,192294114;8,913E-08;94,18875;9,46E-10;21,204894
217;6843312000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,192109843;8,913E-08;94,18875;9,46E-10;21,233555
218;6874848000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,191926594;8,913E-08;94,18875;9,46E-10;21,262123
219;6906384000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,191744357;8,913E-08;94,18875;9,46E-10;21,290599
220;6937920000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,191563123;8,913E-08;94,18875;9,46E-10;21,318983
221;6969456000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,19138288;8,913E-08;94,18875;9,46E-10;21,347276
222;7000992000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,19120362;8,913E-08;94,18875;9,46E-10;21,375478
223;7032528000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,191025332;8,913E-08;94,18875;9,46E-10;21,403590
224;7064064000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,190848007;8,913E-08;94,18875;9,46E-10;21,431614
225;7095600000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,190671635;8,913E-08;94,18875;9,46E-10;21,459549
226;7127136000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,190496208;8,913E-08;94,18875;9,46E-10;21,487396
227;7158672000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,190321715;8,913E-08;94,18875;9,46E-10;21,515156
228;7190208000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,190148148;8,913E-08;94,18875;9,46E-10;21,542830
229;7221744000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,189975498;8,913E-08;94,18875;9,46E-10;21,570418
230;7253280000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,189803756;8,913E-08;94,18875;9,46E-10;21,597921
231;7284816000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,189632913;8,913E-08;94,18875;9,46E-10;21,625340
232;7316352000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,189462961;8,913E-08;94,18875;9,46E-10;21,652674
233;7347888000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,189293891;8,913E-08;94,18875;9,46E-10;21,679926
234;7379424000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,189125695;8,913E-08;94,18875;9,46E-10;21,707095
235;7410960000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,188958366;8,913E-08;94,18875;9,46E-10;21,734181
236;7442496000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,188791893;8,913E-08;94,18875;9,46E-10;21,761187
237;7474032000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,188626271;8,913E-08;94,18875;9,46E-10;21,788111
238;7505568000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18846149;8,913E-08;94,18875;9,46E-10;21,814955
239;7537104000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,188297543;8,913E-08;94,18875;9,46E-10;21,841720
240;7568640000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,188134422;8,913E-08;94,18875;9,46E-10;21,868405
241;7600176000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18797212;8,913E-08;94,18875;9,46E-10;21,895012
242;7631712000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,187810629;8,913E-08;94,18875;9,46E-10;21,921541
243;7663248000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,187649942;8,913E-08;94,18875;9,46E-10;21,947993
244;7694784000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,187490052;8,913E-08;94,18875;9,46E-10;21,974367
245;7726320000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18733095;8,913E-08;94,18875;9,46E-10;22,000665
246;7757856000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,187172632;8,913E-08;94,18875;9,46E-10;22,026887
247;7789392000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,187015088;8,913E-08;94,18875;9,46E-10;22,053034
248;7820928000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,186858313;8,913E-08;94,18875;9,46E-10;22,079107
249;7852464000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,186702299;8,913E-08;94,18875;9,46E-10;22,105104
250;7884000000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18654704;8,913E-08;94,18875;9,46E-10;22,131029
251;7915536000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,186392529;8,913E-08;94,18875;9,46E-10;22,156879
252;7947072000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18623876;8,913E-08;94,18875;9,46E-10;22,182658
253;7978608000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,186085726;8,913E-08;94,18875;9,46E-10;22,208363
254;8010144000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18593342;8,913E-08;94,18875;9,46E-10;22,233997
255;8041680000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,185781837;8,913E-08;94,18875;9,46E-10;22,259560
256;8073216000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18563097;8,913E-08;94,18875;9,46E-10;22,285052
257;8104752000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,185480813;8,913E-08;94,18875;9,46E-10;22,310473
258;8136288000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18533136;8,913E-08;94,18875;9,46E-10;22,335825
259;8167824000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,185182605;8,913E-08;94,18875;9,46E-10;22,361107
260;8199360000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,185034542;8,913E-08;94,18875;9,46E-10;22,386320
261;8230896000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,184887165;8,913E-08;94,18875;9,46E-10;22,411465
262;8262432000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,184740468;8,913E-08;94,18875;9,46E-10;22,436542
263;8293968000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,184594446;8,913E-08;94,18875;9,46E-10;22,461551
264;8325504000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,184449092;8,913E-08;94,18875;9,46E-10;22,486493
265;8357040000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,184304402;8,913E-08;94,18875;9,46E-10;22,511368
266;8388576000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18416037;8,913E-08;94,18875;9,46E-10;22,536176
267;8420112000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,18401699;8,913E-08;94,18875;9,46E-10;22,560919
268;8451648000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,183874258;8,913E-08;94,18875;9,46E-10;22,585596
269;8483184000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,183732167;8,913E-08;94,18875;9,46E-10;22,610209
270;8514720000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,183590712;8,913E-08;94,18875;9,46E-10;22,634756
271;8546256000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,183449888;8,913E-08;94,18875;9,46E-10;22,659240
272;8577792000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,183309691;8,913E-08;94,18875;9,46E-10;22,683659
273;8609328000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,183170115;8,913E-08;94,18875;9,46E-10;22,708015
274;8640864000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,183031155;8,913E-08;94,18875;9,46E-10;22,732308
275;8672400000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,182892805;8,913E-08;94,18875;9,46E-10;22,756538
276;8703936000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,182755063;8,913E-08;94,18875;9,46E-10;22,780707
277;8735472000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,182617921;8,913E-08;94,18875;9,46E-10;22,804813
278;8767008000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,182481376;8,913E-08;94,18875;9,46E-10;22,828858
279;8798544000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,182345423;8,913E-08;94,18875;9,46E-10;22,852841
280;8830080000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,182210056;8,913E-08;94,18875;9,46E-10;22,876764
281;8861616000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,182075273;8,913E-08;94,18875;9,46E-10;22,900626
282;8893152000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,181941067;8,913E-08;94,18875;9,46E-10;22,924429
283;8924688000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,181807435;8,913E-08;94,18875;9,46E-10;22,948172
284;8956224000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,181674372;8,913E-08;94,18875;9,46E-10;22,971855
285;8987760000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,181541874;8,913E-08;94,18875;9,46E-10;22,995480
286;9019296000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,181409935;8,913E-08;94,18875;9,46E-10;23,019046
287;9050832000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,181278553;8,913E-08;94,18875;9,46E-10;23,042554
288;9082368000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,181147722;8,913E-08;94,18875;9,46E-10;23,066004
289;9113904000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,181017439;8,913E-08;94,18875;9,46E-10;23,089396
290;9145440000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180887699;8,913E-08;94,18875;9,46E-10;23,112731
291;9176976000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180758498;8,913E-08;94,18875;9,46E-10;23,136009
292;9208512000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180629832;8,913E-08;94,18875;9,46E-10;23,159231
293;9240048000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180501697;8,913E-08;94,18875;9,46E-10;23,182397
294;9271584000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180374089;8,913E-08;94,18875;9,46E-10;23,205506
295;9303120000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180247004;8,913E-08;94,18875;9,46E-10;23,228560
296;9334656000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180120439;8,913E-08;94,18875;9,46E-10;23,251559
297;9366192000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,179994388;8,913E-08;94,18875;9,46E-10;23,274503
298;9397728000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,179868849;8,913E-08;94,18875;9,46E-10;23,297393
299;9429264000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,179743818;8,913E-08;94,18875;9,46E-10;23,320228
300;9460800000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,179619291;8,913E-08;94,18875;9,46E-10;23,343009
1;31536000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,586841365;8,660E-08;68,02521;1,27E-09;5,107149
2;63072000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,508202659;8,660E-08;68,02521;1,27E-09;6,254747
3;94608000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,467182172;8,660E-08;68,02521;1,27E-09;7,042141
4;126144000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,440101803;8,660E-08;68,02521;1,27E-09;7,660215
5;157680000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,420182404;8,660E-08;68,02521;1,27E-09;8,176749
6;189216000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,404578198;8,660E-08;68,02521;1,27E-09;8,624539
7;220752000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,391838004;8,660E-08;68,02521;1,27E-09;9,022219
8;252288000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,381126689;8,660E-08;68,02521;1,27E-09;9,381497
9;283824000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,371921945;8,660E-08;68,02521;1,27E-09;9,710260
10;315360000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,363876556;8,660E-08;68,02521;1,27E-09;10,014099
11;346896000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,356748648;8,660E-08;68,02521;1,27E-09;10,297137
12;378432000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,350363367;8,660E-08;68,02521;1,27E-09;10,562510
13;409968000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,34459045;8,660E-08;68,02521;1,27E-09;10,812664
14;441504000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,339330401;8,660E-08;68,02521;1,27E-09;11,049550
15;473040000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,334505609;8,660E-08;68,02521;1,27E-09;11,274748
16;504576000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,330054438;8,660E-08;68,02521;1,27E-09;11,489559
17;536112000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,325927171;8,660E-08;68,02521;1,27E-09;11,695070
18;567648000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,322083161;8,660E-08;68,02521;1,27E-09;11,892197
19;599184000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,318488773;8,660E-08;68,02521;1,27E-09;12,081719
20;630720000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,315115881;8,660E-08;68,02521;1,27E-09;12,264309
21;662256000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,311940741;8,660E-08;68,02521;1,27E-09;12,440549
22;693792000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,308943136;8,660E-08;68,02521;1,27E-09;12,610947
23;725328000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,306105719;8,660E-08;68,02521;1,27E-09;12,775949
24;756864000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,303413504;8,660E-08;68,02521;1,27E-09;12,935950
25;788400000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,300853456;8,660E-08;68,02521;1,27E-09;13,091301
26;819936000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,298414177;8,660E-08;68,02521;1,27E-09;13,242316
27;851472000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,296085642;8,660E-08;68,02521;1,27E-09;13,389274
28;883008000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,293858992;8,660E-08;68,02521;1,27E-09;13,532431
29;914544000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,291726362;8,660E-08;68,02521;1,27E-09;13,672014
30;946080000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,289680739;8,660E-08;68,02521;1,27E-09;13,808231
31;977616000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,287715845;8,660E-08;68,02521;1,27E-09;13,941273
32;1009152000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,285826039;8,660E-08;68,02521;1,27E-09;14,071312
33;1040688000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,284006238;8,660E-08;68,02521;1,27E-09;14,198506
34;1072224000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,28225184;8,660E-08;68,02521;1,27E-09;14,323002
35;1103760000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,280558673;8,660E-08;68,02521;1,27E-09;14,444933
36;1135296000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,27892294;8,660E-08;68,02521;1,27E-09;14,564423
37;1166832000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,277341176;8,660E-08;68,02521;1,27E-09;14,681588
38;1198368000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,275810212;8,660E-08;68,02521;1,27E-09;14,796532
39;1229904000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,274327143;8,660E-08;68,02521;1,27E-09;14,909356
40;1261440000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,272889299;8,660E-08;68,02521;1,27E-09;15,020151
41;1292976000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,27149422;8,660E-08;68,02521;1,27E-09;15,129004
42;1324512000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,270139638;8,660E-08;68,02521;1,27E-09;15,235993
43;1356048000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,268823453;8,660E-08;68,02521;1,27E-09;15,341195
44;1387584000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,267543722;8,660E-08;68,02521;1,27E-09;15,444680
45;1419120000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,26629864;8,660E-08;68,02521;1,27E-09;15,546514
46;1450656000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,265086529;8,660E-08;68,02521;1,27E-09;15,646759
47;1482192000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,263905828;8,660E-08;68,02521;1,27E-09;15,745473
48;1513728000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,262755079;8,660E-08;68,02521;1,27E-09;15,842713
49;1545264000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,261632923;8,660E-08;68,02521;1,27E-09;15,938529
50;1576800000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,260538087;8,660E-08;68,02521;1,27E-09;16,032972
51;1608336000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,259469378;8,660E-08;68,02521;1,27E-09;16,126087
52;1639872000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,258425679;8,660E-08;68,02521;1,27E-09;16,217920
53;1671408000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,257405941;8,660E-08;68,02521;1,27E-09;16,308511
54;1702944000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,256409176;8,660E-08;68,02521;1,27E-09;16,397901
55;1734480000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,255434455;8,660E-08;68,02521;1,27E-09;16,486127
56;1766016000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,254480904;8,660E-08;68,02521;1,27E-09;16,573225
57;1797552000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,253547697;8,660E-08;68,02521;1,27E-09;16,659229
58;1829088000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,252634054;8,660E-08;68,02521;1,27E-09;16,744173
59;1860624000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,251739237;8,660E-08;68,02521;1,27E-09;16,828086
60;1892160000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,250862551;8,660E-08;68,02521;1,27E-09;16,910999
61;1923696000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,250003333;8,660E-08;68,02521;1,27E-09;16,992940
62;1955232000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,249160959;8,660E-08;68,02521;1,27E-09;17,073936
63;1986768000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,248334834;8,660E-08;68,02521;1,27E-09;17,154013
64;2018304000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,247524394;8,660E-08;68,02521;1,27E-09;17,233195
65;2049840000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,246729103;8,660E-08;68,02521;1,27E-09;17,311507
66;2081376000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,245948452;8,660E-08;68,02521;1,27E-09;17,388970
67;2112912000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,245181955;8,660E-08;68,02521;1,27E-09;17,465608
68;2144448000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,244429149;8,660E-08;68,02521;1,27E-09;17,541441
69;2175984000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,243689595;8,660E-08;68,02521;1,27E-09;17,616488
70;2207520000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,242962873;8,660E-08;68,02521;1,27E-09;17,690770
71;2239056000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,242248579;8,660E-08;68,02521;1,27E-09;17,764305
72;2270592000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,241546333;8,660E-08;68,02521;1,27E-09;17,837111
73;2302128000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,240855767;8,660E-08;68,02521;1,27E-09;17,909204
74;2333664000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,24017653;8,660E-08;68,02521;1,27E-09;17,980602
